Incident_Number,Area_Occ,Rpt_Dist,Dispatch_Date,Dispatch_Time,Call_Type_Code,Call_Type_Text
PD22012400000329,Hollywood,0663,01/24/2022 12:00:00 AM,02:37:20,459SN,SUSP NOW
PD22012400000215,West Valley,1061,01/24/2022 12:00:00 AM,02:33:57,415W,WOMAN
PD22012400000281,Olympic,2039,01/24/2022 12:00:00 AM,02:33:10,921P,POSS
PD22012400000326,Southeast,1801,01/24/2022 12:00:00 AM,02:31:55,242D,DOM VIOL
PD22012400000288,Olympic,2029,01/24/2022 12:00:00 AM,02:31:29,507F,FIREWORKS
PD22012400000321,Northeast,1123,01/24/2022 12:00:00 AM,02:28:43,5111,RECKLESS DRIVER CAR
PD22012400000322,West LA,0833,01/24/2022 12:00:00 AM,02:28:27,415M,MAN
PD22012400000302,Newton,1307,01/24/2022 12:00:00 AM,02:28:15,906B1,CODE 30 RINGER
PD22012400000315,Southeast,1838,01/24/2022 12:00:00 AM,02:27:30,415G,GRP
PD22012400000323,Devonshire,1797,01/24/2022 12:00:00 AM,02:27:29,459SV,HOTPROWL
PD22012400000325,Outside,,01/24/2022 12:00:00 AM,02:27:00,006,CODE 6
PD22012400000307,Southeast,1837,01/24/2022 12:00:00 AM,02:26:41,507R,RADIO
PD22012400000209,Southeast,1824,01/24/2022 12:00:00 AM,02:26:32,620,DISPUTE
PD22012400000257,Topanga,2158,01/24/2022 12:00:00 AM,02:25:35,507P,PARTY
PD22012400000318,Mission,1994,01/24/2022 12:00:00 AM,02:24:00,245AF,AMB SHOTS FIRED
PD22012400000299,West LA,0821,01/24/2022 12:00:00 AM,02:23:30,507R,RADIO
PD22012400000316,Newton,1317,01/24/2022 12:00:00 AM,02:22:37,006,CODE 6
PD22012400000301,Southwest,0314,01/24/2022 12:00:00 AM,02:20:39,921S,SUSP
PD22012400000312,Mission,1985,01/24/2022 12:00:00 AM,02:19:31,930M,MAN
PD22012400000308,Rampart,0299,01/24/2022 12:00:00 AM,02:18:50,245D,DOM VIOL
PD22012400000310,Mission,1985,01/24/2022 12:00:00 AM,02:18:34,245FJ,SHOTS FIRED J/O
PD22012400000311,Outside,,01/24/2022 12:00:00 AM,02:17:16,006,CODE 6
PD22012400000306,Outside,,01/24/2022 12:00:00 AM,02:15:37,006,CODE 6
PD22012400000304,Outside,,01/24/2022 12:00:00 AM,02:14:17,006,CODE 6
PD22012400000300,Rampart,0251,01/24/2022 12:00:00 AM,02:13:10,4591SN,BFV SUSP NOW
PD22012400000297,Northeast,1179,01/24/2022 12:00:00 AM,02:11:04,006,CODE 6
PD22012400000292,Devonshire,1758,01/24/2022 12:00:00 AM,02:10:47,415W,WOMAN
PD22012400000293,Van Nuys,0923,01/24/2022 12:00:00 AM,02:09:50,415G,GRP
PD22012400000294,Outside,,01/24/2022 12:00:00 AM,02:09:15,006,CODE 6
PD22012400000290,Outside,,01/24/2022 12:00:00 AM,02:07:36,902,TRAFFIC STOP
PD22012400000289,Wilshire,0777,01/24/2022 12:00:00 AM,02:07:34,9212,TRESPASS SUSP
PD22012400000287,Mission,1913,01/24/2022 12:00:00 AM,02:05:47,246H,HEARD ONLY
PD22012400000285,West Valley,1018,01/24/2022 12:00:00 AM,02:05:34,415M3,MAN W/GUN
PD22012400000279,West LA,0895,01/24/2022 12:00:00 AM,02:04:35,600L,LOCATED
PD22012400000222,West LA,0895,01/24/2022 12:00:00 AM,02:04:30,600L,LOCATED
PD22012400000253,Rampart,0211,01/24/2022 12:00:00 AM,02:03:39,9212,TRESPASS SUSP
PD22012400000284,Southeast,1841,01/24/2022 12:00:00 AM,02:03:12,006,CODE 6
PD22012400000283,Outside,,01/24/2022 12:00:00 AM,02:03:11,902,TRAFFIC STOP
PD22012400000278,Newton,1353,01/24/2022 12:00:00 AM,02:01:30,907A3,AMB ATT SUICIDE
PD22012400000280,N Hollywood,1516,01/24/2022 12:00:00 AM,02:00:10,006,CODE 6
PD22012400000273,77th Street,1243,01/24/2022 12:00:00 AM,01:59:17,245FJ,SHOTS FIRED J/O
PD22012400000271,77th Street,1243,01/24/2022 12:00:00 AM,01:59:08,245FJ,SHOTS FIRED J/O
PD22012400000240,Southwest,0379,01/24/2022 12:00:00 AM,01:58:52,906B1,CODE 30 RINGER
PD22012400000277,Outside,,01/24/2022 12:00:00 AM,01:58:45,006,CODE 6
PD22012400000275,Northeast,1163,01/24/2022 12:00:00 AM,01:58:12,900,UNKNOWN TROUBLE
PD22012400000270,Southeast,1826,01/24/2022 12:00:00 AM,01:57:10,5101,CAR
PD22012400000274,Outside,,01/24/2022 12:00:00 AM,01:56:47,006,CODE 6
PD22012400000272,Outside,,01/24/2022 12:00:00 AM,01:56:35,006,CODE 6
PD22012400000226,Hollenbeck,0453,01/24/2022 12:00:00 AM,01:56:05,415W,WOMAN
PD22012400000225,Hollenbeck,0473,01/24/2022 12:00:00 AM,01:56:05,620M,MAN/WMN
PD22012400000217,Hollenbeck,0412,01/24/2022 12:00:00 AM,01:56:04,507O,OTHER
PD22012400000124,Northeast,1119,01/24/2022 12:00:00 AM,01:55:02,507P,PARTY
PD22012400000268,Central,0182,01/24/2022 12:00:00 AM,01:54:55,245X,I/P
PD22012400000004,Northeast,1133,01/24/2022 12:00:00 AM,01:54:51,507R,RADIO
PD22012300004496,Northeast,1146,01/24/2022 12:00:00 AM,01:54:34,415G,GRP
PD22012300004467,Northeast,1138,01/24/2022 12:00:00 AM,01:53:54,507P,PARTY
PD22012400000267,Hollenbeck,0421,01/24/2022 12:00:00 AM,01:53:34,415W,WOMAN
PD22012400000263,Rampart,0216,01/24/2022 12:00:00 AM,01:52:51,415M8W,MAN ASSLTG WMN
PD22012400000249,Newton,1347,01/24/2022 12:00:00 AM,01:51:47,594SL,SUSP J/L
PD22012300004447,Northeast,1176,01/24/2022 12:00:00 AM,01:51:45,415G,GRP
PD22012400000264,Outside,,01/24/2022 12:00:00 AM,01:50:58,902,TRAFFIC STOP
PD22012400000261,Outside,,01/24/2022 12:00:00 AM,01:50:07,006,CODE 6
PD22012400000252,Rampart,0249,01/24/2022 12:00:00 AM,01:49:11,422S,CRIMINAL THREATS SUS
PD22012400000259,Wilshire,0701,01/24/2022 12:00:00 AM,01:49:02,620N,NEIGHBOR
PD22012400000260,N Hollywood,1553,01/24/2022 12:00:00 AM,01:48:47,902,TRAFFIC STOP
PD22012400000258,N Hollywood,1545,01/24/2022 12:00:00 AM,01:48:06,006,CODE 6
PD22012400000251,Harbor,0524,01/24/2022 12:00:00 AM,01:47:53,245D,DOM VIOL
PD22012400000255,Wilshire,0732,01/24/2022 12:00:00 AM,01:47:45,930W,WMN
PD22012400000254,Central,0151,01/24/2022 12:00:00 AM,01:47:14,459SN,SUSP NOW
PD22012400000256,Outside,,01/24/2022 12:00:00 AM,01:47:05,006,CODE 6
PD22012400000245,Harbor,0555,01/24/2022 12:00:00 AM,01:46:47,459TS,ATT SUSP
PD22012400000250,Outside,,01/24/2022 12:00:00 AM,01:44:00,006,CODE 6
PD22012400000235,Topanga,2141,01/24/2022 12:00:00 AM,01:43:59,507P,PARTY
PD22012400000248,Newton,1313,01/24/2022 12:00:00 AM,01:43:48,906B1,CODE 30 RINGER
PD22012400000237,Pacific,1488,01/24/2022 12:00:00 AM,01:42:29,5031I,STOLEN INV
PD22012400000246,Central,0148,01/24/2022 12:00:00 AM,01:42:27,459PTS,POSS ATT SUSP
PD22012400000229,Central,0176,01/24/2022 12:00:00 AM,01:42:19,5033J,GTA J/O
PD22012400000247,Olympic,2058,01/24/2022 12:00:00 AM,01:42:15,415G,GRP
PD22012400000231,Central,0119,01/24/2022 12:00:00 AM,01:41:49,9212,TRESPASS SUSP
PD22012400000211,Central,0111,01/24/2022 12:00:00 AM,01:41:45,415M,MAN
PD22012400000227,Van Nuys,0937,01/24/2022 12:00:00 AM,01:40:49,620N,NEIGHBOR
PD22012400000243,77th Street,1251,01/24/2022 12:00:00 AM,01:40:41,245FJ,SHOTS FIRED J/O
PD22012400000241,Rampart,0249,01/24/2022 12:00:00 AM,01:39:40,245SN,SUSP NOW
PD22012400000242,Foothill,1675,01/24/2022 12:00:00 AM,01:39:27,006,CODE 6
PD22012400000175,Topanga,2155,01/24/2022 12:00:00 AM,01:38:23,415F,FIGHT
PD22012400000238,Harbor,0564,01/24/2022 12:00:00 AM,01:38:18,930W,WMN
PD22012400000239,Van Nuys,0915,01/24/2022 12:00:00 AM,01:37:55,006,CODE 6
PD22012400000236,Outside,,01/24/2022 12:00:00 AM,01:37:20,006,CODE 6
PD22012400000107,Topanga,2114,01/24/2022 12:00:00 AM,01:37:07,906B1,CODE 30 RINGER
PD22012400000230,Mission,1956,01/24/2022 12:00:00 AM,01:36:59,242S,SUSP
PD22012400000234,Van Nuys,0905,01/24/2022 12:00:00 AM,01:36:10,902,TRAFFIC STOP
PD22012400000233,Outside,,01/24/2022 12:00:00 AM,01:35:52,006,CODE 6
PD22012400000204,Topanga,2187,01/24/2022 12:00:00 AM,01:35:24,2451SL,W/VEH SUSP J/L
PD22012400000176,Southwest,0376,01/24/2022 12:00:00 AM,01:34:50,507R,RADIO
PD22012400000221,Olympic,2029,01/24/2022 12:00:00 AM,01:34:01,594PS,POSS SUSP
PD22012400000219,77th Street,1243,01/24/2022 12:00:00 AM,01:33:37,246H,HEARD ONLY
PD22012400000172,Newton,1344,01/24/2022 12:00:00 AM,01:33:09,242PS,POSS SUSP
PD22012400000199,77th Street,1243,01/24/2022 12:00:00 AM,01:32:22,511,RECKLESS DRIVER
PD22012400000190,Mission,1998,01/24/2022 12:00:00 AM,01:31:11,921C,COMPLAINT
PD22012400000228,77th Street,1251,01/24/2022 12:00:00 AM,01:31:10,246H,HEARD ONLY
PD22012400000224,Outside,,01/24/2022 12:00:00 AM,01:29:16,006,CODE 6
PD22012400000223,Outside,,01/24/2022 12:00:00 AM,01:28:41,006,CODE 6
PD22012400000200,Rampart,0249,01/24/2022 12:00:00 AM,01:27:23,507P,PARTY
PD22012400000202,N Hollywood,1523,01/24/2022 12:00:00 AM,01:24:47,415W,WOMAN
PD22012400000212,Van Nuys,0932,01/24/2022 12:00:00 AM,01:24:35,620F,FAMILY
PD22012400000213,Newton,1346,01/24/2022 12:00:00 AM,01:23:58,242PS,POSS SUSP
PD22012400000216,Outside,,01/24/2022 12:00:00 AM,01:23:58,006,CODE 6
PD22012400000188,Mission,1988,01/24/2022 12:00:00 AM,01:21:34,921S,SUSP
PD22012400000206,Hollywood,0636,01/24/2022 12:00:00 AM,01:21:30,415F,FIGHT
PD22012400000210,N Hollywood,1525,01/24/2022 12:00:00 AM,01:21:19,902,TRAFFIC STOP
PD22012400000207,Outside,,01/24/2022 12:00:00 AM,01:20:33,006,CODE 6
PD22012400000205,Outside,,01/24/2022 12:00:00 AM,01:19:56,902,TRAFFIC STOP
PD22012400000189,Hollywood,0678,01/24/2022 12:00:00 AM,01:18:05,507R,RADIO
PD22012400000167,Olympic,2036,01/24/2022 12:00:00 AM,01:18:02,921S,SUSP
PD22012400000149,Olympic,2025,01/24/2022 12:00:00 AM,01:18:00,507O,OTHER
PD22012400000159,Harbor,0564,01/24/2022 12:00:00 AM,01:17:41,507R,RADIO
PD22012400000197,Mission,1918,01/24/2022 12:00:00 AM,01:16:43,242J,J/O
PD22012400000193,Hollenbeck,0491,01/24/2022 12:00:00 AM,01:16:18,245FJ,SHOTS FIRED J/O
PD22012400000195,Outside,,01/24/2022 12:00:00 AM,01:15:36,006,CODE 6
PD22012400000194,Outside,,01/24/2022 12:00:00 AM,01:14:17,006,CODE 6
PD22012400000191,Pacific,1412,01/24/2022 12:00:00 AM,01:14:11,415M,MAN
PD22012400000140,77th Street,1207,01/24/2022 12:00:00 AM,01:13:52,246H,HEARD ONLY
PD22012400000113,Central,0153,01/24/2022 12:00:00 AM,01:13:30,507R,RADIO
PD22012400000133,Newton,1381,01/24/2022 12:00:00 AM,01:13:22,415M,MAN
PD22012400000184,Topanga,2125,01/24/2022 12:00:00 AM,01:12:50,459PSN,POSS SUSP NOW
PD22012400000139,Southwest,0396,01/24/2022 12:00:00 AM,01:12:41,918M,MALE
PD22012400000157,Olympic,2045,01/24/2022 12:00:00 AM,01:12:36,484PS,POSS SUSP
PD22012400000183,Southeast,1801,01/24/2022 12:00:00 AM,01:12:29,242DX,BATTERY DOMESTIC VIO
PD22012400000179,Hollywood,0643,01/24/2022 12:00:00 AM,01:11:33,245PX,POSS I/P
PD22012400000166,Rampart,0203,01/24/2022 12:00:00 AM,01:11:31,594J,J/O
PD22012400000182,Outside,,01/24/2022 12:00:00 AM,01:10:51,006,CODE 6
PD22012400000168,N Hollywood,1514,01/24/2022 12:00:00 AM,01:10:37,921P2,POSS TRESPASS SUSP
PD22012400000181,Van Nuys,0923,01/24/2022 12:00:00 AM,01:10:32,006,CODE 6
PD22012400000180,Outside,,01/24/2022 12:00:00 AM,01:10:31,006,CODE 6
PD22012400000093,Southwest,0315,01/24/2022 12:00:00 AM,01:09:48,9212,TRESPASS SUSP
PD22012400000174,N Hollywood,1545,01/24/2022 12:00:00 AM,01:09:46,907P3,POSS ATT SUICIDE
PD22012400000177,Outside,,01/24/2022 12:00:00 AM,01:09:41,006,CODE 6
PD22012400000155,Southeast,1823,01/24/2022 12:00:00 AM,01:09:30,5101,CAR
PD22012400000162,Hollywood,0678,01/24/2022 12:00:00 AM,01:09:18,507R,RADIO
PD22012400000170,West LA,0881,01/24/2022 12:00:00 AM,01:07:15,906B1,CODE 30 RINGER
PD22012400000171,Devonshire,1798,01/24/2022 12:00:00 AM,01:06:55,006,CODE 6
PD22012400000164,Wilshire,0762,01/24/2022 12:00:00 AM,01:06:50,507R,RADIO
PD22012400000169,Outside,,01/24/2022 12:00:00 AM,01:06:39,006,CODE 6
PD22012400000153,Central,0171,01/24/2022 12:00:00 AM,01:06:20,242O,OFCR HLDG
PD22012400000165,Southwest,0397,01/24/2022 12:00:00 AM,01:06:08,459PSN,POSS SUSP NOW
PD22012400000131,Southeast,1844,01/24/2022 12:00:00 AM,01:04:33,5101,CAR
PD22012400000163,Outside,,01/24/2022 12:00:00 AM,01:03:59,006,CODE 6
PD22012400000161,Outside,,01/24/2022 12:00:00 AM,01:02:32,006,CODE 6
PD22012400000114,Pacific,1463,01/24/2022 12:00:00 AM,01:02:07,906B1,CODE 30 RINGER
PD22012400000145,West Valley,1024,01/24/2022 12:00:00 AM,01:01:45,904AO,AMB OVERTURNED VEH
PD22012400000160,Mission,1961,01/24/2022 12:00:00 AM,01:01:44,006,CODE 6
PD22012400000148,Hollenbeck,0497,01/24/2022 12:00:00 AM,01:01:18,415W3,WMN W/GUN
PD22012400000112,N Hollywood,1595,01/24/2022 12:00:00 AM,01:01:05,906B,BURGLARY
PD22012400000154,Southwest,0353,01/24/2022 12:00:00 AM,00:59:20,900,UNKNOWN TROUBLE
PD22012400000158,Outside,,01/24/2022 12:00:00 AM,00:59:13,006,CODE 6
PD22012400000156,Outside,,01/24/2022 12:00:00 AM,00:58:38,006,CODE 6
PD22012400000152,Outside,,01/24/2022 12:00:00 AM,00:58:09,006,CODE 6
PD22012400000144,Southwest,0316,01/24/2022 12:00:00 AM,00:58:06,9212N,TRESPASS SUSP NOW
PD22012400000125,Olympic,2071,01/24/2022 12:00:00 AM,00:58:01,242SN,SUSP NOW
PD22012400000147,Devonshire,1708,01/24/2022 12:00:00 AM,00:56:26,006,CODE 6
PD22012400000146,Outside,,01/24/2022 12:00:00 AM,00:56:24,006,CODE 6
PD22012400000143,Outside,,01/24/2022 12:00:00 AM,00:55:49,006,CODE 6
PD22012400000141,Southwest,0378,01/24/2022 12:00:00 AM,00:55:37,245SN,SUSP NOW
PD22012400000142,Outside,,01/24/2022 12:00:00 AM,00:55:02,006,CODE 6
PD22012400000127,Central,0111,01/24/2022 12:00:00 AM,00:54:14,415M,MAN
PD22012400000135,Devonshire,1785,01/24/2022 12:00:00 AM,00:54:10,507R,RADIO
PD22012400000119,Southwest,0362,01/24/2022 12:00:00 AM,00:53:58,242S,SUSP
PD22012400000138,Olympic,2079,01/24/2022 12:00:00 AM,00:53:11,006,CODE 6
PD22012400000136,Outside,,01/24/2022 12:00:00 AM,00:51:48,006,CODE 6
PD22012400000100,West Valley,1075,01/24/2022 12:00:00 AM,00:51:19,9284,EVIDENCE
PD22012400000132,Outside,,01/24/2022 12:00:00 AM,00:50:35,006,CODE 6
PD22012400000068,Southeast,1823,01/24/2022 12:00:00 AM,00:49:56,245SL,SUSP J/L
PD22012400000130,Outside,,01/24/2022 12:00:00 AM,00:49:54,006,CODE 6
PD22012400000128,Southeast,1823,01/24/2022 12:00:00 AM,00:49:19,5101,CAR
PD22012400000094,Harbor,0569,01/24/2022 12:00:00 AM,00:49:05,9032,HAZARD
PD22012400000129,Outside,,01/24/2022 12:00:00 AM,00:49:05,902,TRAFFIC STOP
PD22012400000020,77th Street,1241,01/24/2022 12:00:00 AM,00:48:17,918F,FEM
PD22012400000123,Southeast,1823,01/24/2022 12:00:00 AM,00:47:56,5101,CAR
PD22012400000024,West LA,0884,01/24/2022 12:00:00 AM,00:47:52,906B1,CODE 30 RINGER
PD22012400000122,Outside,,01/24/2022 12:00:00 AM,00:47:22,006,CODE 6
PD22012400000121,West LA,0885,01/24/2022 12:00:00 AM,00:47:17,906B1,CODE 30 RINGER
PD22012400000120,Outside,,01/24/2022 12:00:00 AM,00:46:03,006,CODE 6
PD22012400000084,Northeast,1132,01/24/2022 12:00:00 AM,00:45:15,927AD,AMB D/B
PD22012400000118,Outside,,01/24/2022 12:00:00 AM,00:45:06,006,CODE 6
PD22012400000117,Outside,,01/24/2022 12:00:00 AM,00:44:30,006,CODE 6
PD22012300004645,Newton,1303,01/24/2022 12:00:00 AM,00:44:00,415W,WOMAN
PD22012400000116,Outside,,01/24/2022 12:00:00 AM,00:43:56,006,CODE 6
PD22012300004662,West LA,0833,01/24/2022 12:00:00 AM,00:43:52,415M,MAN
PD22012400000115,Outside,,01/24/2022 12:00:00 AM,00:43:24,006,CODE 6
PD22012400000060,Newton,1343,01/24/2022 12:00:00 AM,00:43:13,415M,MAN
PD22012400000109,N Hollywood,1585,01/24/2022 12:00:00 AM,00:41:59,447S,SUSP
PD22012400000110,Outside,,01/24/2022 12:00:00 AM,00:41:35,006,CODE 6
PD22012400000073,N Hollywood,1555,01/24/2022 12:00:00 AM,00:40:38,261PS,POSS SUSP
PD22012400000105,Mission,1984,01/24/2022 12:00:00 AM,00:40:24,620D,DOM VIOL
PD22012400000108,Outside,,01/24/2022 12:00:00 AM,00:39:31,006,CODE 6
PD22012400000072,Wilshire,0711,01/24/2022 12:00:00 AM,00:38:38,415M,MAN
PD22012400000089,Hollywood,0636,01/24/2022 12:00:00 AM,00:38:31,245S,SUSP
PD22012400000080,Mission,1901,01/24/2022 12:00:00 AM,00:37:57,5101,CAR
PD22012400000097,Pacific,1412,01/24/2022 12:00:00 AM,00:37:55,415M,MAN
PD22012400000104,Mission,1901,01/24/2022 12:00:00 AM,00:37:19,245FJ,SHOTS FIRED J/O
PD22012400000103,West LA,0829,01/24/2022 12:00:00 AM,00:37:04,594SL,SUSP J/L
PD22012400000048,Van Nuys,0952,01/24/2022 12:00:00 AM,00:36:59,415G,GRP
PD22012300004636,Van Nuys,0943,01/24/2022 12:00:00 AM,00:36:58,507R,RADIO
PD22012300004715,Wilshire,0755,01/24/2022 12:00:00 AM,00:36:57,918PF,POSS FEM
PD22012400000101,Wilshire,0755,01/24/2022 12:00:00 AM,00:36:34,918M,MALE
PD22012300004718,77th Street,1241,01/24/2022 12:00:00 AM,00:36:26,242D,DOM VIOL
PD22012400000041,Southwest,0355,01/24/2022 12:00:00 AM,00:36:10,507O,OTHER
PD22012400000059,Topanga,2136,01/24/2022 12:00:00 AM,00:36:00,9046,DUI INVD
PD22012400000106,Topanga,2143,01/24/2022 12:00:00 AM,00:35:24,006,CODE 6
PD22012400000098,Foothill,1667,01/24/2022 12:00:00 AM,00:34:48,921C,COMPLAINT
PD22012400000102,Outside,,01/24/2022 12:00:00 AM,00:34:18,006,CODE 6
PD22012400000052,West LA,0841,01/24/2022 12:00:00 AM,00:34:15,484S,SUSP
PD22012400000099,Outside,,01/24/2022 12:00:00 AM,00:33:54,902,TRAFFIC STOP
PD22012400000095,Outside,,01/24/2022 12:00:00 AM,00:32:59,006,CODE 6
PD22012400000092,Outside,,01/24/2022 12:00:00 AM,00:31:34,006,CODE 6
PD22012400000079,Devonshire,1735,01/24/2022 12:00:00 AM,00:31:25,906B1,CODE 30 RINGER
PD22012400000071,Foothill,1605,01/24/2022 12:00:00 AM,00:31:19,507R,RADIO
PD22012400000091,Outside,,01/24/2022 12:00:00 AM,00:31:17,006,CODE 6
PD22012400000090,Outside,,01/24/2022 12:00:00 AM,00:31:06,006,CODE 6
PD22012400000088,Outside,,01/24/2022 12:00:00 AM,00:30:50,006,CODE 6
PD22012400000087,Outside,,01/24/2022 12:00:00 AM,00:30:12,006,CODE 6
PD22012400000086,Outside,,01/24/2022 12:00:00 AM,00:29:57,006,CODE 6
PD22012400000083,Harbor,0515,01/24/2022 12:00:00 AM,00:29:28,620M,MAN/WMN
PD22012400000082,Outside,,01/24/2022 12:00:00 AM,00:28:39,006,CODE 6
PD22012400000055,Wilshire,0769,01/24/2022 12:00:00 AM,00:28:30,415G,GRP
PD22012400000076,Hollywood,0622,01/24/2022 12:00:00 AM,00:28:14,9212N,TRESPASS SUSP NOW
PD22012400000078,Olympic,2039,01/24/2022 12:00:00 AM,00:27:36,507R,RADIO
PD22012400000067,Olympic,2081,01/24/2022 12:00:00 AM,00:27:21,907A2,AMB O/D
PD22012400000063,N Hollywood,1515,01/24/2022 12:00:00 AM,00:26:54,245SL,SUSP J/L
PD22012400000077,Outside,,01/24/2022 12:00:00 AM,00:26:46,006,CODE 6
PD22012400000075,Outside,,01/24/2022 12:00:00 AM,00:26:32,006,CODE 6
PD22012400000074,Outside,,01/24/2022 12:00:00 AM,00:26:04,006,CODE 6
PD22012400000069,Harbor,0529,01/24/2022 12:00:00 AM,00:25:37,415G,GRP
PD22012400000070,Outside,,01/24/2022 12:00:00 AM,00:25:19,006,CODE 6
PD22012400000064,Van Nuys,0989,01/24/2022 12:00:00 AM,00:24:35,9032,HAZARD
PD22012300004737,Newton,1383,01/24/2022 12:00:00 AM,00:24:10,600L,LOCATED
PD22012400000057,Mission,1925,01/24/2022 12:00:00 AM,00:24:06,907A2,AMB O/D
PD22012400000066,Outside,,01/24/2022 12:00:00 AM,00:23:33,006,CODE 6
PD22012400000065,Outside,,01/24/2022 12:00:00 AM,00:23:32,006,CODE 6
PD22012400000061,Van Nuys,0974,01/24/2022 12:00:00 AM,00:23:21,507R,RADIO
PD22012400000062,Outside,,01/24/2022 12:00:00 AM,00:21:59,902,TRAFFIC STOP
PD22012400000056,Olympic,2029,01/24/2022 12:00:00 AM,00:20:23,902,TRAFFIC STOP
PD22012400000054,Outside,,01/24/2022 12:00:00 AM,00:20:03,902,TRAFFIC STOP
PD22012300004641,Devonshire,1764,01/24/2022 12:00:00 AM,00:18:53,9212,TRESPASS SUSP
PD22012400000045,Northeast,1118,01/24/2022 12:00:00 AM,00:18:33,459SV,HOTPROWL
PD22012300004627,West LA,0859,01/24/2022 12:00:00 AM,00:18:30,415JG,JUV GRP
PD22012400000047,Hollenbeck,0473,01/24/2022 12:00:00 AM,00:17:36,242J,J/O
PD22012400000051,Devonshire,1727,01/24/2022 12:00:00 AM,00:17:31,902,TRAFFIC STOP
PD22012400000050,Outside,,01/24/2022 12:00:00 AM,00:17:19,006,CODE 6
PD22012400000031,N Hollywood,1515,01/24/2022 12:00:00 AM,00:17:06,415G,GRP
PD22012300004568,N Hollywood,1588,01/24/2022 12:00:00 AM,00:17:05,906B1,CODE 30 RINGER
PD22012400000037,N Hollywood,1525,01/24/2022 12:00:00 AM,00:16:57,507P,PARTY
PD22012300004686,N Hollywood,1523,01/24/2022 12:00:00 AM,00:16:56,921C,COMPLAINT
PD22012400000046,Outside,,01/24/2022 12:00:00 AM,00:15:59,006,CODE 6
PD22012400000038,Devonshire,1767,01/24/2022 12:00:00 AM,00:15:55,415M,MAN
PD22012400000001,Rampart,0211,01/24/2022 12:00:00 AM,00:15:45,9282,ADULT
PD22012400000044,Outside,,01/24/2022 12:00:00 AM,00:15:29,006,CODE 6
PD22012400000043,Outside,,01/24/2022 12:00:00 AM,00:15:27,006,CODE 6
PD22012400000034,77th Street,1256,01/24/2022 12:00:00 AM,00:15:27,288P4,POSS ABUSE
PD22012400000029,Southeast,1802,01/24/2022 12:00:00 AM,00:15:15,4591SN,BFV SUSP NOW
PD22012400000015,Northeast,1124,01/24/2022 12:00:00 AM,00:15:00,246H,HEARD ONLY
PD22012300004735,77th Street,1208,01/24/2022 12:00:00 AM,00:14:57,242D,DOM VIOL
PD22012400000016,Northeast,1134,01/24/2022 12:00:00 AM,00:14:53,246H,HEARD ONLY
PD22012400000042,Outside,,01/24/2022 12:00:00 AM,00:14:38,006,CODE 6
PD22012400000021,Harbor,0567,01/24/2022 12:00:00 AM,00:13:46,6201,ROOMMATE
PD22012400000040,Mission,1977,01/24/2022 12:00:00 AM,00:13:45,006,CODE 6
PD22012300004566,Pacific,1446,01/24/2022 12:00:00 AM,00:13:14,507R,RADIO
PD22012300004665,Southwest,0308,01/24/2022 12:00:00 AM,00:13:13,620N,NEIGHBOR
PD22012400000039,Outside,,01/24/2022 12:00:00 AM,00:13:11,006,CODE 6
PD22012300004505,Pacific,1473,01/24/2022 12:00:00 AM,00:12:52,906B1C,CZ RPTS RINGER
PD22012400000036,Southwest,0362,01/24/2022 12:00:00 AM,00:12:40,902,TRAFFIC STOP
PD22012400000035,Outside,,01/24/2022 12:00:00 AM,00:12:39,006,CODE 6
PD22012400000032,Pacific,1409,01/24/2022 12:00:00 AM,00:12:19,422S,CRIMINAL THREATS SUS
PD22012300004707,Wilshire,0721,01/24/2022 12:00:00 AM,00:11:53,9212,TRESPASS SUSP
PD22012400000033,Outside,,01/24/2022 12:00:00 AM,00:11:30,006,CODE 6
PD22012400000026,Devonshire,1722,01/24/2022 12:00:00 AM,00:11:02,5101,CAR
PD22012400000028,Southeast,1826,01/24/2022 12:00:00 AM,00:11:00,245FJ,SHOTS FIRED J/O
PD22012400000025,77th Street,1231,01/24/2022 12:00:00 AM,00:10:05,459SN,SUSP NOW
PD22012300004684,Southwest,0397,01/24/2022 12:00:00 AM,00:09:58,9049,REFUSING ID
PD22012400000027,Outside,,01/24/2022 12:00:00 AM,00:09:41,006,CODE 6
PD22012300004667,Southwest,0363,01/24/2022 12:00:00 AM,00:08:48,484P,POSS
PD22012400000023,Outside,,01/24/2022 12:00:00 AM,00:07:49,006,CODE 6
PD22012400000022,Outside,,01/24/2022 12:00:00 AM,00:07:43,006,CODE 6
PD22012300004695,West LA,0853,01/24/2022 12:00:00 AM,00:06:47,242DI,DOM VIOL INVESTIGATI
PD22012300004700,West LA,0832,01/24/2022 12:00:00 AM,00:06:36,9212,TRESPASS SUSP
PD22012400000018,Devonshire,1751,01/24/2022 12:00:00 AM,00:05:29,415M,MAN
PD22012400000014,Outside,,01/24/2022 12:00:00 AM,00:03:44,006,CODE 6
PD22012400000013,Devonshire,1723,01/24/2022 12:00:00 AM,00:02:57,5101,CAR
PD22012400000012,Outside,,01/24/2022 12:00:00 AM,00:02:17,006,CODE 6
PD22012400000011,Outside,,01/24/2022 12:00:00 AM,00:02:13,902,TRAFFIC STOP
PD22012400000010,Outside,,01/24/2022 12:00:00 AM,00:01:39,902,TRAFFIC STOP
PD22012300004723,Hollenbeck,0499,01/24/2022 12:00:00 AM,00:01:28,242AD,AMB DOM VIOL
